Date,Price,Open,High,Low,Vol.,Change %
11/15/2022,1.0012,1.0013,1.0018,1.0009,56.67M,-0.01%
11/14/2022,1.0013,1.0017,1.0045,1.001,51.98M,-0.04%
11/13/2022,1.0017,1.0018,1.0029,1.0011,46.58M,0.00%
11/12/2022,1.0017,1.0021,1.003,1.0013,39.48M,-0.04%
11/11/2022,1.0022,1.0032,1.0059,1.0013,75.28M,-0.10%
11/10/2022,1.0032,1.0021,1.0277,0.9921,206.65M,0.11%
11/9/2022,1.0021,1.0001,1.0029,1,151.83M,0.20%
11/8/2022,1.0001,0.9998,1.0154,0.9993,132.36M,0.02%
11/7/2022,0.9998,0.9999,1.0002,0.9997,32.61M,-0.01%
11/6/2022,0.9999,0.9999,1.0001,0.9998,23.09M,0.00%
11/5/2022,0.9999,1,1.0007,0.9997,43.11M,0.00%
11/4/2022,0.9999,1,1.0004,0.9998,36.48M,0.00%
11/3/2022,0.9999,1,1.0002,0.9999,33.25M,0.00%
11/2/2022,1,1,1.0003,0.9999,39.48M,-0.01%
11/1/2022,1.0001,1.0001,1.0004,0.9998,30.45M,-0.01%
10/31/2022,1.0002,0.9998,1.0002,0.9994,29.09M,0.04%
10/30/2022,0.9998,0.9997,0.9998,0.9996,19.22M,0.01%
10/29/2022,0.9997,0.9998,0.9999,0.9996,16.87M,-0.01%
10/28/2022,0.9998,0.9999,1,0.9997,18.63M,-0.01%
10/27/2022,0.9999,0.9998,1,0.9997,24.72M,0.01%
10/26/2022,0.9998,0.9998,0.9999,0.9997,35.82M,0.00%
10/25/2022,0.9998,0.9999,1,0.9996,37.87M,-0.02%
10/24/2022,0.9999,0.9999,1,0.9998,26.15M,0.00%
10/23/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/22/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/21/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/20/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/19/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/18/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/17/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/16/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/15/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/14/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/13/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/12/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/11/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/10/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/9/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/8/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/7/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/6/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/5/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/4/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/3/2022,0.9999,0.9999,1,0.9999,129.64M,0.00%
10/2/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
10/1/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
9/30/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
9/29/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
9/28/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
9/27/2022,0.9999,0.9999,0.9999,0.9999,,0.00%
