Date,Price,Open,High,Low,Vol.,Change %
10/9/2023,1.9777,2.049,2.0778,1.9521,6.23M,-3.49%
10/8/2023,2.0492,2.0578,2.0932,2.0157,3.90M,-0.42%
10/7/2023,2.0578,2.14,2.152,2.0502,5.45M,-3.84%
10/6/2023,2.14,2.054,2.1769,2.0515,2.45M,4.20%
10/5/2023,2.0537,1.9523,2.118,1.9446,3.70M,5.19%
10/4/2023,1.9523,2.0372,2.0406,1.9324,1.82M,-4.17%
10/3/2023,2.0372,2.0212,2.0668,2.0019,1.66M,0.79%
10/2/2023,2.0212,2.1307,2.1542,2.0102,14.24M,-5.06%
10/1/2023,2.1288,2.108,2.1484,2.0548,6.56M,0.98%
9/30/2023,2.1081,2.1594,2.1968,2.1001,7.01M,-2.35%
9/29/2023,2.1589,2.2362,2.2507,2.1514,9.28M,-3.46%
9/28/2023,2.2362,2.1633,2.3102,2.1274,11.35M,3.37%
9/27/2023,2.1633,2.1078,2.2867,2.085,10.08M,2.63%
9/26/2023,2.1079,2.1451,2.195,2.1056,7.65M,-1.73%
9/25/2023,2.145,2.1856,2.2207,2.1394,7.88M,-1.83%
9/24/2023,2.185,2.2969,2.3026,2.1766,6.04M,-4.87%
9/23/2023,2.2968,2.2894,2.3552,2.2758,6.44M,0.32%
9/22/2023,2.2894,2.3571,2.3629,2.2746,10.67M,-2.87%
9/21/2023,2.3571,2.4049,2.4214,2.3022,14.13M,-1.99%
9/20/2023,2.4051,2.5762,2.5762,2.3958,14.21M,-6.64%
9/19/2023,2.5762,2.3919,2.5935,2.39,14.69M,7.70%
9/18/2023,2.3919,2.3154,2.5261,2.2762,15.00M,3.31%
9/17/2023,2.3153,2.397,2.4855,2.2603,10.80M,-3.52%
9/16/2023,2.3998,2.1086,2.5384,2.0712,18.83M,13.99%
9/15/2023,2.1054,1.9175,2.2489,1.8932,13.90M,9.80%
9/14/2023,1.9175,1.8919,1.9541,1.8566,11.80M,1.37%
9/13/2023,1.8916,1.8156,1.9794,1.7719,17.28M,4.14%
9/12/2023,1.8165,1.649,1.8778,1.6468,15.99M,10.17%
9/11/2023,1.6488,1.7177,1.7207,1.6073,9.67M,-4.05%
9/10/2023,1.7185,1.7661,1.7849,1.7071,6.44M,-2.73%
9/9/2023,1.7666,1.7775,1.812,1.7659,5.88M,-0.61%
9/8/2023,1.7775,1.801,1.8375,1.7673,8.54M,-1.30%
9/7/2023,1.801,1.8225,1.8863,1.7946,8.81M,-1.18%
9/6/2023,1.8225,1.7886,1.8455,1.7216,8.63M,1.89%
9/5/2023,1.7886,1.8807,1.8807,1.7381,10.13M,-4.94%
9/4/2023,1.8816,1.8883,1.9374,1.8575,8.25M,-0.36%
9/3/2023,1.8883,1.8564,1.8971,1.8382,12.04M,1.72%
9/2/2023,1.8564,1.9443,1.9576,1.8481,13.83M,-4.52%
9/1/2023,1.9443,1.7496,1.9749,1.7139,16.90M,11.12%
8/31/2023,1.7496,1.7201,1.7594,1.6739,11.53M,1.74%
8/30/2023,1.7198,1.7176,1.7697,1.6736,14.75M,0.12%
8/29/2023,1.7176,1.5223,1.7549,1.4939,13.70M,12.83%
8/28/2023,1.5224,1.5144,1.5248,1.461,10.66M,0.53%
8/27/2023,1.5143,1.4653,1.5232,1.4631,13.18M,3.35%
8/26/2023,1.4652,1.4301,1.4766,1.4239,12.51M,2.45%
8/25/2023,1.4301,1.4087,1.439,1.3927,15.87M,1.52%
8/24/2023,1.4087,1.4263,1.4502,1.3941,16.40M,-1.23%
8/23/2023,1.4263,1.381,1.4406,1.3733,16.39M,3.28%
8/22/2023,1.381,1.3626,1.3938,1.3343,16.91M,1.35%
8/21/2023,1.3626,1.3815,1.3883,1.3274,15.48M,-1.39%
8/20/2023,1.3818,1.3467,1.4174,1.3417,12.52M,2.58%
8/19/2023,1.3471,1.276,1.3533,1.2746,9.62M,5.57%
8/18/2023,1.276,1.3252,1.3562,1.2515,9.87M,-3.66%
8/17/2023,1.3244,1.4011,1.4742,1.3054,9.59M,-5.44%
8/16/2023,1.4007,1.497,1.5199,1.3913,8.62M,-6.51%
8/15/2023,1.4982,1.4371,1.5057,1.4368,12.38M,4.27%
8/14/2023,1.4368,1.3994,1.4934,1.3691,17.93M,2.60%
8/13/2023,1.4004,1.3752,1.4659,1.359,17.41M,1.82%
8/12/2023,1.3753,1.3033,1.3753,1.2921,14.09M,5.52%
8/11/2023,1.3033,1.2591,1.3108,1.2451,13.81M,3.53%
8/10/2023,1.2588,1.2598,1.2931,1.2502,13.97M,-0.07%
8/9/2023,1.2598,1.2752,1.3032,1.2345,14.89M,-1.49%
8/8/2023,1.2788,1.207,1.301,1.2004,16.10M,6.02%
8/7/2023,1.2061,1.2113,1.2172,1.1935,17.13M,-0.42%
8/6/2023,1.2113,1.1955,1.2136,1.1945,16.40M,1.32%
8/5/2023,1.1955,1.2051,1.2123,1.1865,16.50M,-0.79%
8/4/2023,1.2051,1.1753,1.2135,1.1742,16.35M,2.58%
8/3/2023,1.1747,1.1968,1.2121,1.1693,18.32M,-1.65%
8/2/2023,1.1944,1.208,1.2192,1.1886,15.76M,-1.14%
8/1/2023,1.2081,1.1978,1.2091,1.1696,13.63M,0.87%
7/31/2023,1.1977,1.2077,1.2192,1.1902,16.95M,-0.82%
7/30/2023,1.2077,1.1988,1.2392,1.1553,20.81M,0.72%
7/29/2023,1.199,1.2846,1.3024,1.1843,22.56M,-6.66%
7/28/2023,1.2846,1.3216,1.3631,1.2535,22.33M,-2.81%
7/27/2023,1.3217,1.356,1.3694,1.2867,23.68M,-2.53%
7/26/2023,1.356,1.4293,1.4395,1.3515,22.30M,-5.13%
7/25/2023,1.4293,1.4098,1.4434,1.3861,18.24M,1.39%
7/24/2023,1.4096,1.4567,1.4661,1.3672,20.49M,-3.27%
7/23/2023,1.4573,1.4889,1.521,1.4571,19.67M,-2.23%
7/22/2023,1.4906,1.4229,1.5358,1.4109,20.38M,4.74%
7/21/2023,1.4231,1.3977,1.4754,1.3954,21.42M,1.82%
7/20/2023,1.3977,1.3689,1.4089,1.3557,21.51M,2.13%
7/19/2023,1.3685,1.3848,1.3938,1.3485,15.67M,-1.17%
7/18/2023,1.3848,1.3534,1.4369,1.3314,5.40M,2.32%
7/17/2023,1.3534,1.3566,1.3695,1.3371,3.13M,-0.24%
7/16/2023,1.3566,1.36,1.3699,1.3498,2.84M,-0.25%
7/15/2023,1.36,1.3671,1.3672,1.3326,3.04M,-0.52%
7/14/2023,1.3671,1.3621,1.3748,1.3298,3.84M,0.51%
7/13/2023,1.3601,1.3202,1.3695,1.3091,3.89M,3.02%
7/12/2023,1.3202,1.339,1.3457,1.3136,2.58M,-1.40%
7/11/2023,1.339,1.3673,1.3742,1.3341,3.03M,-2.14%
7/10/2023,1.3683,1.3679,1.382,1.357,2.74M,0.03%
7/9/2023,1.3679,1.3713,1.3756,1.3477,3.59M,-0.20%
7/8/2023,1.3706,1.3851,1.3949,1.3678,3.31M,-1.02%
7/7/2023,1.3848,1.3565,1.3848,1.3262,4.24M,2.08%
7/6/2023,1.3565,1.3819,1.3968,1.354,3.82M,-1.90%
7/5/2023,1.3827,1.3881,1.3932,1.3668,2.58M,-0.38%
7/4/2023,1.3881,1.4396,1.4419,1.3791,3.84M,-3.58%
7/3/2023,1.4396,1.4322,1.4491,1.42,3.70M,0.52%
7/2/2023,1.4322,1.4095,1.4552,1.3917,4.58M,1.61%
7/1/2023,1.4095,1.362,1.4266,1.3563,4.59M,3.48%
6/30/2023,1.362,1.3458,1.3726,1.2905,5.00M,1.21%
6/29/2023,1.3458,1.3681,1.3828,1.3434,2.93M,-1.62%
6/28/2023,1.368,1.3813,1.4072,1.3637,3.51M,-1.04%
6/27/2023,1.3824,1.4324,1.4647,1.3819,4.62M,-3.49%
6/26/2023,1.4324,1.4685,1.4868,1.4094,4.90M,-2.46%
6/25/2023,1.4685,1.4118,1.4992,1.407,5.06M,4.01%
6/24/2023,1.4118,1.3875,1.415,1.3855,3.39M,1.75%
6/23/2023,1.3875,1.3711,1.4303,1.3699,3.03M,1.19%
6/22/2023,1.3711,1.369,1.4159,1.3291,1.99M,0.15%
6/21/2023,1.369,1.389,1.4178,1.3681,2.22M,-1.44%
6/20/2023,1.389,1.3853,1.3957,1.3631,1.37M,0.27%
6/19/2023,1.3853,1.4236,1.4243,1.3809,1.21M,-2.69%
6/18/2023,1.4236,1.4048,1.4348,1.3926,945.53K,1.34%
6/17/2023,1.4048,1.4037,1.4422,1.3955,906.48K,0.07%
6/16/2023,1.4037,1.3986,1.4157,1.3583,1.25M,0.36%
6/15/2023,1.3986,1.3952,1.423,1.3557,2.10M,0.25%
6/14/2023,1.3952,1.5104,1.5321,1.3452,2.88M,-7.63%
6/13/2023,1.5104,1.5205,1.5301,1.5046,1.08M,-0.66%
6/12/2023,1.5205,1.5027,1.5236,1.4634,2.48M,0.99%
6/11/2023,1.5056,1.4848,1.5192,1.4337,1.90M,1.40%
6/10/2023,1.4848,1.709,1.7095,1.12,11.69M,-13.11%
6/9/2023,1.709,1.6729,1.7217,1.6679,3.60M,2.16%
6/8/2023,1.6729,1.6356,1.6926,1.633,1.80M,2.26%
6/7/2023,1.6359,1.6719,1.6725,1.6258,3.33M,-2.15%
6/6/2023,1.6719,1.6549,1.6759,1.6504,4.08M,1.03%
6/5/2023,1.6549,1.7523,1.7544,1.6477,3.75M,-5.55%
6/4/2023,1.7522,1.7372,1.7585,1.7317,2.52M,0.87%
6/3/2023,1.7371,1.7451,1.7839,1.7277,3.39M,-0.40%
6/2/2023,1.7441,1.7697,1.7941,1.7012,4.76M,-1.44%
6/1/2023,1.7697,1.836,1.8386,1.7695,3.85M,-3.60%
5/31/2023,1.8358,1.8571,1.868,1.8334,3.24M,-1.42%
5/30/2023,1.8621,1.8461,1.8875,1.8351,3.88M,0.87%
5/29/2023,1.8461,1.92,1.9287,1.8391,3.39M,-3.85%
