Date,Price,Open,High,Low,Vol.,Change %
12/7/2022,76.85,79.9,80.38,75.99,864.81K,-3.82%
12/6/2022,79.9,80.18,81.68,77.8,802.74K,-0.35%
12/5/2022,80.18,77.13,83.98,76.86,1.70M,3.95%
12/4/2022,77.13,76.47,77.45,75.8,391.30K,0.86%
12/3/2022,76.47,77.98,78.03,75.44,432.65K,-1.94%
12/2/2022,77.98,77.56,78.06,75.47,581.98K,0.54%
12/1/2022,77.56,79.15,80.52,76.33,968.38K,-2.01%
11/30/2022,79.15,75.77,80.52,75.56,1.11M,4.46%
11/29/2022,75.77,73.97,77.62,73.53,1.21M,2.53%
11/28/2022,73.9,74.92,75.31,70.61,1.47M,-1.36%
11/27/2022,74.92,76.46,79.23,74.43,994.97K,-2.01%
11/26/2022,76.46,73.95,79.5,73.91,1.27M,3.39%
11/25/2022,73.95,78.7,79.15,73.37,1.55M,-6.04%
11/24/2022,78.7,78.99,79.45,75.48,1.70M,-0.37%
11/23/2022,78.99,70.61,81.91,69.66,3.06M,11.87%
11/22/2022,70.61,61.34,71.11,61.22,2.21M,15.11%
11/21/2022,61.34,62.12,63.41,59.58,1.22M,-1.22%
11/20/2022,62.1,63.96,64.63,60.49,739.56K,-2.91%
11/19/2022,63.96,63.61,64.4,62.6,585.82K,2.62%
11/18/2022,62.33,62.19,63.82,61.63,850.90K,0.14%
11/17/2022,62.24,56.92,63.23,56.92,1.09M,9.35%
11/16/2022,56.92,58.05,60.16,56.82,697.99K,-1.95%
11/15/2022,58.05,56.62,59.52,56.5,786.14K,2.53%
11/14/2022,56.62,57.36,59.17,53.61,1.46M,-1.29%
11/13/2022,57.36,59.85,60.29,56.47,585.96K,-4.16%
11/12/2022,59.85,61.45,61.69,58.29,768.92K,-2.60%
11/11/2022,61.45,60.48,64.21,58.58,1.92M,1.60%
11/10/2022,60.48,50.62,61.22,50.08,2.07M,19.48%
11/9/2022,50.62,57.82,59.73,48,2.10M,-12.45%
11/8/2022,57.82,67.39,68.59,54.33,2.19M,-14.20%
11/7/2022,67.39,68.26,72.94,66.38,1.39M,-1.27%
11/6/2022,68.26,69.29,70.68,67.63,804.87K,-1.63%
11/5/2022,69.39,67.57,71.72,67.11,1.11M,2.69%
11/4/2022,67.57,61.87,70.21,61.69,1.44M,9.21%
11/3/2022,61.87,60.86,64.54,60.17,1.38M,1.66%
11/2/2022,60.86,55.1,62.37,54.71,2.10M,10.41%
11/1/2022,55.12,55.04,55.9,54.52,350.51K,0.15%
10/31/2022,55.04,55.35,56.4,54.07,474.61K,-0.56%
